EFFICIENTNET-B0 KERAS H5 SERIALIZATION METADATA
====================================================================================================
H5 file: D:\MSC Bioinformatics\INTERNSHIP\BrainTumor\models\efficientnetb0\efficientnetb0_best_weights.h5
Metadata records: 320

STATUS COUNTS
----------------------------------------------------------------------------------------------------
FOUND: 320

SERIALIZED WEIGHT ORDER
----------------------------------------------------------------------------------------------------
layer=1 | layer_name=efficientnetb0 | weight=217 | name=block5c_expand_bn/moving_variance:0 | shape=(672,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=218 | name=block5c_dwconv/depthwise_kernel:0 | shape=(5, 5, 672, 1) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=219 | name=block5c_bn/gamma:0 | shape=(672,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=220 | name=block5c_bn/beta:0 | shape=(672,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=221 | name=block5c_bn/moving_mean:0 | shape=(672,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=222 | name=block5c_bn/moving_variance:0 | shape=(672,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=223 | name=block5c_se_reduce/kernel:0 | shape=(1, 1, 672, 28) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=224 | name=block5c_se_reduce/bias:0 | shape=(28,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=225 | name=block5c_se_expand/kernel:0 | shape=(1, 1, 28, 672) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=226 | name=block5c_se_expand/bias:0 | shape=(672,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=227 | name=block5c_project_conv/kernel:0 | shape=(1, 1, 672, 112) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=228 | name=block5c_project_bn/gamma:0 | shape=(112,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=229 | name=block5c_project_bn/beta:0 | shape=(112,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=230 | name=block5c_project_bn/moving_mean:0 | shape=(112,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=231 | name=block5c_project_bn/moving_variance:0 | shape=(112,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=232 | name=block6a_expand_conv/kernel:0 | shape=(1, 1, 112, 672) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=233 | name=block6a_expand_bn/gamma:0 | shape=(672,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=234 | name=block6a_expand_bn/beta:0 | shape=(672,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=235 | name=block6a_expand_bn/moving_mean:0 | shape=(672,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=236 | name=block6a_expand_bn/moving_variance:0 | shape=(672,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=237 | name=block6a_dwconv/depthwise_kernel:0 | shape=(5, 5, 672, 1) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=238 | name=block6a_bn/gamma:0 | shape=(672,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=239 | name=block6a_bn/beta:0 | shape=(672,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=240 | name=block6a_bn/moving_mean:0 | shape=(672,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=241 | name=block6a_bn/moving_variance:0 | shape=(672,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=242 | name=block6a_se_reduce/kernel:0 | shape=(1, 1, 672, 28) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=243 | name=block6a_se_reduce/bias:0 | shape=(28,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=244 | name=block6a_se_expand/kernel:0 | shape=(1, 1, 28, 672) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=245 | name=block6a_se_expand/bias:0 | shape=(672,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=246 | name=block6a_project_conv/kernel:0 | shape=(1, 1, 672, 192) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=247 | name=block6a_project_bn/gamma:0 | shape=(192,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=248 | name=block6a_project_bn/beta:0 | shape=(192,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=249 | name=block6a_project_bn/moving_mean:0 | shape=(192,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=250 | name=block6a_project_bn/moving_variance:0 | shape=(192,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=251 | name=block6b_expand_conv/kernel:0 | shape=(1, 1, 192, 1152) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=252 | name=block6b_expand_bn/gamma:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=253 | name=block6b_expand_bn/beta:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=254 | name=block6b_expand_bn/moving_mean:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=255 | name=block6b_expand_bn/moving_variance:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=256 | name=block6b_dwconv/depthwise_kernel:0 | shape=(5, 5, 1152, 1) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=257 | name=block6b_bn/gamma:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=258 | name=block6b_bn/beta:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=259 | name=block6b_bn/moving_mean:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=260 | name=block6b_bn/moving_variance:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=261 | name=block6b_se_reduce/kernel:0 | shape=(1, 1, 1152, 48) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=262 | name=block6b_se_reduce/bias:0 | shape=(48,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=263 | name=block6b_se_expand/kernel:0 | shape=(1, 1, 48, 1152) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=264 | name=block6b_se_expand/bias:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=265 | name=block6b_project_conv/kernel:0 | shape=(1, 1, 1152, 192) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=266 | name=block6b_project_bn/gamma:0 | shape=(192,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=267 | name=block6b_project_bn/beta:0 | shape=(192,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=268 | name=block6b_project_bn/moving_mean:0 | shape=(192,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=269 | name=block6b_project_bn/moving_variance:0 | shape=(192,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=270 | name=block6c_expand_conv/kernel:0 | shape=(1, 1, 192, 1152) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=271 | name=block6c_expand_bn/gamma:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=272 | name=block6c_expand_bn/beta:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=273 | name=block6c_expand_bn/moving_mean:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=274 | name=block6c_expand_bn/moving_variance:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=275 | name=block6c_dwconv/depthwise_kernel:0 | shape=(5, 5, 1152, 1) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=276 | name=block6c_bn/gamma:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=277 | name=block6c_bn/beta:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=278 | name=block6c_bn/moving_mean:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=279 | name=block6c_bn/moving_variance:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=280 | name=block6c_project_bn/gamma:0 | shape=(192,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=281 | name=block6c_project_bn/beta:0 | shape=(192,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=282 | name=block6c_project_bn/moving_mean:0 | shape=(192,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=283 | name=block6c_project_bn/moving_variance:0 | shape=(192,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=284 | name=block6d_expand_bn/gamma:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=285 | name=block6d_expand_bn/beta:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=286 | name=block6d_expand_bn/moving_mean:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=287 | name=block6d_expand_bn/moving_variance:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=288 | name=block6d_bn/gamma:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=289 | name=block6d_bn/beta:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=290 | name=block6d_bn/moving_mean:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=291 | name=block6d_bn/moving_variance:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=292 | name=block6d_project_bn/gamma:0 | shape=(192,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=293 | name=block6d_project_bn/beta:0 | shape=(192,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=294 | name=block6d_project_bn/moving_mean:0 | shape=(192,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=295 | name=block6d_project_bn/moving_variance:0 | shape=(192,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=296 | name=block7a_expand_bn/gamma:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=297 | name=block7a_expand_bn/beta:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=298 | name=block7a_expand_bn/moving_mean:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=299 | name=block7a_expand_bn/moving_variance:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=300 | name=block7a_bn/gamma:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=301 | name=block7a_bn/beta:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=302 | name=block7a_bn/moving_mean:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=303 | name=block7a_bn/moving_variance:0 | shape=(1152,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=304 | name=block7a_project_bn/gamma:0 | shape=(320,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=305 | name=block7a_project_bn/beta:0 | shape=(320,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=306 | name=block7a_project_bn/moving_mean:0 | shape=(320,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=307 | name=block7a_project_bn/moving_variance:0 | shape=(320,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=308 | name=top_bn/gamma:0 | shape=(1280,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=309 | name=top_bn/beta:0 | shape=(1280,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=310 | name=top_bn/moving_mean:0 | shape=(1280,) | status=FOUND
layer=1 | layer_name=efficientnetb0 | weight=311 | name=top_bn/moving_variance:0 | shape=(1280,) | status=FOUND
layer=3 | layer_name=classifier_batchnorm | weight=0 | name=classifier_batchnorm/gamma:0 | shape=(1280,) | status=FOUND
layer=3 | layer_name=classifier_batchnorm | weight=1 | name=classifier_batchnorm/beta:0 | shape=(1280,) | status=FOUND
layer=3 | layer_name=classifier_batchnorm | weight=2 | name=classifier_batchnorm/moving_mean:0 | shape=(1280,) | status=FOUND
layer=3 | layer_name=classifier_batchnorm | weight=3 | name=classifier_batchnorm/moving_variance:0 | shape=(1280,) | status=FOUND
layer=4 | layer_name=classifier_dense | weight=0 | name=classifier_dense/kernel:0 | shape=(1280, 256) | status=FOUND
layer=4 | layer_name=classifier_dense | weight=1 | name=classifier_dense/bias:0 | shape=(256,) | status=FOUND
layer=6 | layer_name=predictions | weight=0 | name=predictions/kernel:0 | shape=(256, 4) | status=FOUND
layer=6 | layer_name=predictions | weight=1 | name=predictions/bias:0 | shape=(4,) | status=FOUND
